The number of train datas: 5752
The number of test datas: 1438
epoch	train_loss	train_acc	val_loss	val_acc
0	0.7010502633696969	0.5186022256445321	0.6794644126640076	0.578581363584468
1	0.6753297809599503	0.5768428374397904	0.6564751971248791	0.6668984698486593
2	0.6423467150649707	0.6441237828661901	0.6223667068342175	0.7121001393307566
3	0.5968392400980327	0.699756606231976	0.5727780147951733	0.7420027818898663
4	0.5449902858787187	0.7416550766609309	0.521054194393012	0.7552155767760456
5	0.4923919803244016	0.7779902645046091	0.47805668113128863	0.7712100134108096
6	0.44702276247598866	0.8014603615304525	0.4500257673780842	0.7837273985852121
7	0.4292661213990876	0.8118915162431348	0.43146606061156834	0.7969401942174856
8	0.40605518967949467	0.8179763562158683	0.41330036827685607	0.8011126558870202
9	0.3842594162645194	0.8339707923532361	0.40357656928196406	0.8108484007221269
10	0.37069109732982014	0.8393602221167966	0.3851827494748279	0.8198887337729729
11	0.3627750943201142	0.837969401532652	0.3706185070587962	0.83101529844613
12	0.3514169324422579	0.8508344917701912	0.35558218930709345	0.835187760198564
13	0.33834999476420863	0.8567454802475983	0.3386362878727482	0.8497913763320827
14	0.32691404803737645	0.8635257305124041	0.32318809435745605	0.8581362998369506
15	0.3081178284238542	0.8736091796645534	0.3069019122813441	0.8727399159704694
16	0.2973836164646918	0.881084839641136	0.29141963332352616	0.8671766336338907
17	0.2866678605573731	0.8873435330158812	0.27529639204619494	0.8824756600594819
18	0.2724013085449853	0.892906814937963	0.2597157574247087	0.8963838665641233
19	0.2656607376269074	0.9000347700172074	0.24665187599761762	0.9026425591927741
20	0.2524691930815308	0.8993393604712294	0.2331065081878564	0.9089012518214251
21	0.24174583231789346	0.9082058412806546	0.222952675815252	0.915159944450076
22	0.23520716148142357	0.9116828925752175	0.21798962858273688	0.9193324056222144
23	0.22938807086918053	0.9135952716245107	0.20164154150804325	0.9228094576628716
24	0.2252928006549538	0.9151599438697804	0.19652221332173353	0.9276773297073778
25	0.21590138675440335	0.924547983558851	0.19005145911795704	0.9304589702953715
26	0.2106254143699983	0.9226356055872497	0.18212462468422505	0.9339360217557331
27	0.20066682331170757	0.9285465927382669	0.174565271123394	0.936717663504318
28	0.19352630582820723	0.932719054739399	0.17656417479103895	0.9394993040923117
29	0.19220683042877076	0.9328929063176247	0.1639547192586148	0.938803894380535
30	0.18722433952280476	0.931849791045315	0.1583740042421516	0.9436717657618463
31	0.18493954176199784	0.9375869258720122	0.15668628129574452	0.9415855348856293
32	0.18280076584746344	0.9361961061168612	0.15031079361435434	0.9443671760539186
33	0.17778699377730425	0.9408901254225507	0.14760063859078418	0.9464534075104312
34	0.16765207518539774	0.9414116828100074	0.14687241237709023	0.9478442275142802
35	0.16852902876982603	0.9394993041752111	0.14057154912030084	0.9513212795549374
36	0.1628524587076463	0.9426286509869327	0.14934238442252176	0.9464534069301356
37	0.1666356969899362	0.9424547978336191	0.13881002669125506	0.9513212789746418
38	0.16335920798844852	0.9471488175538054	0.13775695383714534	0.9527120995587864
39	0.15904549974559576	0.9448887341045703	0.1329695825077728	0.9541029201429312
40	0.15466857389631125	0.9506258691799657	0.12912808063340286	0.9582753824756607
41	0.155998295284445	0.9485396381379501	0.12735987457243392	0.9554937413073713
42	0.14918129322260246	0.9502781641997283	0.12441572785812724	0.9617524339360223
43	0.15079747797385046	0.9492350489274185	0.12669152882525253	0.958970792767733
44	0.1468753960911024	0.9521905418397323	0.12664166563326526	0.9603616133518776
45	0.1430389917817003	0.9513212793062393	0.12446283081725178	0.96105702364395
46	0.13657530271791452	0.953929067569913	0.12029129899364685	0.9631432545201669
47	0.13469048942826553	0.9563630044211598	0.12206673915387858	0.9617524339360223
48	0.13868264830120747	0.9568845623889122	0.11407098630559792	0.9631432545201669
49	0.1342610620449249	0.958623088119093	0.11386545159969277	0.9652294853963839
50	0.13634269859678058	0.9530598057825144	0.1166305248580241	0.9645340751043116
51	0.13211920203560748	0.9575799716032928	0.11309888266721256	0.9659248956884562
52	0.12768134402217388	0.9581015298197432	0.11262394370762463	0.9673157162726008
53	0.1280811660727473	0.959840055549924	0.11036455000184674	0.9666203059805285
54	0.12459996878396155	0.9593184978308698	0.10575332216431435	0.9652294853963839
55	0.12127259017197578	0.9603616131031795	0.10729252940279552	0.9680111265646731
56	0.12134171046202637	0.9593184982453666	0.10661969543208001	0.9694019471488178
57	0.12185768810034793	0.9605354665051913	0.10747895554557794	0.9680111265646731
58	0.11990984194550627	0.9603616138492738	0.10287819085681554	0.9700973574408901
59	0.11928618928321712	0.9615785816946016	0.10326640704265888	0.9700973574408901
60	0.11790164553862122	0.9619262870064366	0.10283510958949449	0.9707927677329624
61	0.11492589949235134	0.9643602221167966	0.10242774741146428	0.9707927677329624
62	0.11215141595902131	0.9641863697095773	0.10251817928422476	0.9707927677329624
63	0.10756242115656756	0.9660987483443736	0.09932035787784921	0.9707927677329624
64	0.10724625066026361	0.9650556324088689	0.10123716446574937	0.9700973574408901
65	0.10866976019528711	0.9659248961858524	0.10041018838635406	0.9694019471488178
66	0.10566611875040309	0.9636648118247243	0.10390075894075243	0.9659248956884562
67	0.10350704981695462	0.9674895685969208	0.100261637821835	0.9694019471488178
68	0.10173485717206406	0.9671418631192872	0.09645898929008273	0.9714881780250347
69	0.10093006226383097	0.9680111268133712	0.10211905227748674	0.9673157162726008
70	0.10138033356346574	0.9662726011660898	0.09340612004577119	0.9707927677329624
71	0.10139945460294318	0.9664464531588123	0.09285557897753692	0.9714881780250347
72	0.09655470349236556	0.9699235053652683	0.10239099761437474	0.9659248956884562
