The number of train datas: 9162
The number of test datas: 2292
epoch	train_loss	train_acc	val_loss	val_acc
0	0.7020778347638673	0.5012006111291787	0.6935677846688875	0.5074171028628192
1	0.6959692454317256	0.5154987993237233	0.690083404486092	0.5357766141546126
2	0.6932733842858683	0.5206286834593138	0.6877091816166516	0.5471204182240351
3	0.6895192408894795	0.5374372409983146	0.6846965282999408	0.5794066319186858
4	0.6864783622452953	0.5488976204767416	0.6816236440215852	0.5994764403106863
5	0.6825384245874371	0.5624317833232817	0.6779774966248251	0.616492147116969
6	0.678499543180218	0.5684348395546824	0.6731933108799121	0.6282722518810219
7	0.6728413878140869	0.5931019428332699	0.665618628939617	0.654013962177706
8	0.6661089766730754	0.6023793933277592	0.6555776504529917	0.6815008715601284
9	0.6578470923135021	0.6175507528764717	0.6422304424731935	0.7116055860985429
10	0.6431622052265551	0.6469111549258362	0.622942723528877	0.7460732996775842
11	0.6240471722230826	0.6660117877411857	0.5984386442843532	0.7753054108503186
12	0.6021808449474128	0.6995197553037166	0.5668262816432467	0.8027923212209506
13	0.5760238759253801	0.7198209998337521	0.5286866753097188	0.8180628282653516
14	0.5379641121897836	0.7530015278424635	0.48410268135719897	0.8350785344475019
15	0.49720338579609624	0.7814887580302209	0.43943028539471185	0.8446771368306345
16	0.4571238337216797	0.805391835687567	0.3998261127380384	0.8542757431666056
17	0.4226935822236124	0.8219820998610693	0.36186411217453174	0.8717277484830553
18	0.3921896026621633	0.8382449247930227	0.3291325024597308	0.882635252846057
19	0.3594052927693382	0.8547260422967871	0.30253372688568075	0.8939790579036893
20	0.3254514921702976	0.8698974023269165	0.2758349008585146	0.9018324614611387
21	0.3067463401317128	0.8792839993219973	0.25467009132445173	0.9123036641933115
22	0.2849901399024838	0.8923815760490702	0.23579281136835642	0.9197207686164617
23	0.260836314078997	0.9022047589554377	0.21716400091560722	0.9227748698381021
24	0.24408588937226144	0.9061340319748608	0.20151141642171883	0.9288830726974714
25	0.22400290730269656	0.9165029469287909	0.18701410147948208	0.9323734740936319
26	0.21056744181753323	0.9240340538952346	0.17011859877779428	0.940663175433094
27	0.19724129690753922	0.9287273519503917	0.15948932398156138	0.9485165800307642
28	0.17579690556134805	0.9387688276107279	0.145010011514444	0.953752182125005
29	0.16501986526182139	0.9417157827103354	0.13388901225975464	0.9559336835177157
30	0.1588370237020498	0.9442261516904759	0.12746323949379446	0.9598603845682859
31	0.14312286700998897	0.9520846978594345	0.11722212663183662	0.9637870861389666
32	0.13300535403219693	0.9549225061982252	0.11203055650671948	0.964223386833597
33	0.12441266041685728	0.9579786071348492	0.10493693785517627	0.9698952870219165
34	0.11860933454568613	0.9589609254059691	0.0995516441567406	0.9712041875454768
35	0.11198986515718318	0.9649639814422006	0.09385270306785277	0.9738219885925972
36	0.10423007476046157	0.9656188606409183	0.08914813287491158	0.9755671892906774
37	0.10012866965848997	0.9680200827951854	0.0863733370682748	0.9760034894651975
38	0.0968376022207115	0.969984719623673	0.08206753679803112	0.9773123899887578
39	0.09102722609737272	0.97063959840603	0.08123670011290705	0.9742582887671173
40	0.08716592617142646	0.9739139926430961	0.07695288194203669	0.9773123899887578
41	0.08239170675700837	0.9745688715555657	0.07635788102008494	0.9755671903308981
42	0.07580008533903408	0.9774066798293	0.0732835031408706	0.9773123910289785
43	0.07630826084114427	0.9767518009168303	0.07152269608999422	0.9781849913780186
44	0.07197234084794314	0.9780615586767132	0.07113574403638823	0.9773123910289785
45	0.06904133389419512	0.979043876947833	0.06739023795926759	0.9803664917305086
46	0.06846038973427734	0.9812268065042669	0.06532430224913785	0.9803664917305086
47	0.06666460140313261	0.979589609255621	0.06631243418752628	0.9790575917270588
48	0.06256377185810552	0.9828640036227999	0.0635756550919115	0.9799301915559885
49	0.05845842710347499	0.9835188825352695	0.06246063968794092	0.9803664922506189
50	0.05778337668573016	0.9827548570831747	0.06314468607436508	0.981239092599659
51	0.056395251810131074	0.9852652259982587	0.0600070838684811	0.9803664922506189
52	0.05259538908350601	0.9849377865094957	0.05995120368182763	0.980802792425139
53	0.053000259419093615	0.9865749836930852	0.05888983625496037	0.980802792425139
54	0.05566498569540779	0.9836280288146693	0.05711985375556646	0.981239092599659
55	0.04794759913722752	0.9874481554896362	0.05943734902257903	0.9834205934722594
56	0.05316805670554657	0.9855926654219653	0.05835048716521804	0.9834205934722594
57	0.05136535084413808	0.9859201047806155	0.05675677135976821	0.9825479931232193
58	0.049631332783030516	0.9864658372185163	0.055234042371754874	0.9816753922540687
59	0.048502009327014546	0.9869024231167918	0.054806348410992516	0.9816753927741791
60	0.043686937975427435	0.9879938877974241	0.05412553271594056	0.9825479931232193
61	0.04278477323293373	0.9885396203003812	0.05401049393113787	0.982547992603109
62	0.04463736888503461	0.9895219384413884	0.05384197641313596	0.9816753927741791
63	0.04112926323419769	0.9885396201702685	0.05654196191520591	0.9834205934722594
64	0.041026021149176174	0.9886487666448374	0.058751554857373864	0.9834205934722594
65	0.04069426329836942	0.9891944991477944	0.054799113598169455	0.9842931938212995
66	0.0388398187881902	0.9899585243396638	0.05337858192271587	0.9829842932977394
67	0.03758051236361571	0.9900676708142327	0.0524406751673051	0.9834205934722594
68	0.04018524259530517	0.9903951103029957	0.05236366089517949	0.9834205934722594
69	0.035251938897926875	0.9910499891504089	0.05180032085789852	0.9838568936467795
70	0.03488701783121445	0.9905042567125082	0.053895125500402735	0.9842931938212995
71	0.035940567944324896	0.9902859637633704	0.051678059118788484	0.9834205929521491
72	0.03385658272682541	0.9914865750486844	0.05336855598977307	0.9838568936467795
