The number of train datas: 5886
The number of test datas: 1472
epoch	train_loss	train_acc	val_loss	val_acc
0	0.6956639277299084	0.5144410465308853	0.6768182878908904	0.5978260869565217
1	0.6657669168323875	0.6010873255946788	0.6428442934285039	0.7459239130434783
2	0.6199330669092638	0.6977573900736395	0.5724507077880527	0.8165760869565217
3	0.5294533399266934	0.7920489298458858	0.4635058200877646	0.8525815217391305
4	0.41407070072216523	0.8528712193981304	0.354515614716903	0.8777173913043478
5	0.33319859830975895	0.8761467884845001	0.29943490611470264	0.8831521739130435
6	0.28410573645469245	0.8984029903283867	0.2764152508714925	0.8879076086956522
7	0.25873596313612984	0.9040095135746786	0.26661366807377856	0.8953804347826086
8	0.24087834624542576	0.9068977228444003	0.25059448636096454	0.8960597826086957
9	0.2275037611225532	0.9181107707749488	0.24194095704866492	0.8994565217391305
10	0.21884045301045119	0.9194699287252527	0.2405922691459241	0.9028532608695652
11	0.20723918711211542	0.9225280320931971	0.23362473236477893	0.904891304347826
12	0.199309911719399	0.9283044513414962	0.22588727137316827	0.9089673913043478
13	0.18915537089322076	0.9306829766558014	0.2150826544865318	0.9157608695652174
14	0.1834089954770061	0.9361196058848825	0.20753528501676477	0.9191576086956522
15	0.1721973209570672	0.9369690792519261	0.20383633349252783	0.920516304347826
16	0.16857832018064473	0.940197077244672	0.20104339718818665	0.920516304347826
17	0.1695783358374867	0.9432551818480509	0.1949781143794889	0.923233695652174
18	0.16051228224441302	0.9469928644848161	0.18965118346006973	0.9266304347826086
19	0.1564118225397077	0.9471627592108828	0.1840654546799867	0.9307065217391305
20	0.14971963351644954	0.9473326531673345	0.18095832674399667	0.9334239130434783
21	0.14815253049965582	0.9505606518081772	0.1798803576308748	0.9334239130434783
22	0.1446059681057444	0.9531090717877898	0.17284829655419226	0.9347826086956522
23	0.13616181728013957	0.9527692830850184	0.17213086751492127	0.9408967391304348
24	0.1367840229847218	0.9556574917471494	0.1666667056472405	0.9395380434782609
25	0.1285923812975091	0.9582059123748587	0.16476000780644623	0.9408967391304348
26	0.12585900794313426	0.9590553850735526	0.16449910888205405	0.9449728260869565
27	0.125456073638172	0.9619435943432743	0.16145402970521347	0.9456521739130435
28	0.12623034217883808	0.9604145430238563	0.15903893113136292	0.9463315217391305
29	0.11818456598135066	0.9622833836941422	0.15988275570713956	0.9463315217391305
30	0.11323808464485895	0.9612640163909	0.15725189641765927	0.9483695652173914
31	0.12048276613054736	0.9638124363097536	0.15503704645063565	0.9483695652173914
32	0.11625581889119312	0.9638124356819099	0.15492296542810358	0.9497282608695652
33	0.11208164822050717	0.9670404343430056	0.15161926007789114	0.9497282608695652
34	0.11033917513128207	0.9675501189465188	0.15166031148122705	0.9504076086956522
35	0.10519054203698962	0.9695888549302089	0.1522278549230617	0.951766304347826
36	0.10695879289458246	0.9675501189667718	0.15014199604806694	0.953125
37	0.10119848426227622	0.9683995916654656	0.14871620062900626	0.9510869565217391
38	0.1019675640241856	0.9711179062901327	0.1489011169127796	0.9551630434782609
39	0.10527437321545516	0.9678899082973867	0.14671338576337564	0.9504076086956522
40	0.09856592895443489	0.9695888549504619	0.14617319469866547	0.951766304347826
41	0.10149302883716088	0.9724770642809426	0.14496034157017004	0.953125
42	0.09955802847445518	0.9721372749503275	0.1447752518174441	0.954483695652174
43	0.09756137452186714	0.972646958905744	0.14873345552579217	0.9565217391304348
44	0.09770277251384714	0.9733265375669741	0.1440306373912355	0.951766304347826
45	0.09494470587969231	0.9723071689472853	0.14402940998906674	0.954483695652174
46	0.09661910249248801	0.969928644281077	0.14398800371133763	0.9565217391304348
47	0.09351859755138131	0.9731566422738228	0.14696526535503243	0.9585597826086957
48	0.09155472382558798	0.97519537823726	0.14481288907320602	0.9585597826086957
49	0.09023011482130537	0.9750254842200492	0.14206045218136	0.954483695652174
50	0.08984371190406495	0.9741760102656679	0.14221562509951385	0.954483695652174
51	0.08993096783823032	0.9767244308933772	0.1414397533821023	0.954483695652174
52	0.08910849446514979	0.9736663262494923	0.1415579076046529	0.9558423913043478
53	0.08499537290947659	0.9763846415222562	0.14224657254374545	0.9585597826086957
54	0.08600702990673044	0.9770642195758956	0.1410304233431816	0.9551630434782609
55	0.08626224919065018	0.9763846415425093	0.14030923921128977	0.9572010869565217
56	0.08646471313360067	0.9762147468772017	0.13954031856163687	0.9565217391304348
57	0.08602076070905339	0.9760448516043035	0.14110520044746605	0.9592391304347826
58	0.08524432436082381	0.9765545361875637	0.1402200689620298	0.9578804347826086
59	0.08821152885815663	0.9758749575668397	0.13947633086987163	0.9585597826086957
60	0.08490114187808455	0.9767244308731242	0.13791117622800494	0.9578804347826086
61	0.08279865325216205	0.9770642195758956	0.13937139300548512	0.9592391304347826
62	0.0838940587252976	0.977573903551565	0.13817240022446797	0.9572010869565217
63	0.08283431481948483	0.9762147469177077	0.1383531239369641	0.9605978260869565
64	0.0816534643133927	0.9775739035718181	0.13788729816999123	0.9605978260869565
65	0.07698713705282895	0.9782534828608919	0.13866753050166628	0.9605978260869565
66	0.0821832817628843	0.9777437982573787	0.13737835978036342	0.9605978260869565
67	0.08064869083173008	0.9789330615423749	0.13704600719654042	0.9605978260869565
68	0.07746452485146954	0.9811416921711195	0.13657252328551334	0.9578804347826086
69	0.07490022512892659	0.9791029555798387	0.13839994265657404	0.9612771739130435
70	0.07710067644168478	0.9806320081751969	0.13717363288869028	0.9572010869565217
71	0.07643858171718444	0.9792728508527369	0.13774214223351167	0.9612771739130435
72	0.07653738029688506	0.9792728502451462	0.13702569027309833	0.9619565217391305
