The number of train datas: 7486
The number of test datas: 1872
epoch	train_loss	train_acc	val_loss	val_acc
0	0.7087635994435248	0.5006679134463805	0.6913529043523674	0.5197649582838401
1	0.6953548897787304	0.5128239380255951	0.6859541683115511	0.5470085475179884
2	0.6887856719011678	0.5418113812131421	0.6811443241233499	0.5721153856342674
3	0.6842866794584653	0.5483569329255665	0.676421838438409	0.5934829070017889
4	0.6761729237455562	0.5749398879020124	0.6701896710273547	0.6239316239316239
5	0.671007693976347	0.5896339833720495	0.6625546405458043	0.6335470085470085
6	0.6633130747654716	0.5993855196048065	0.6534946397838429	0.6639957275146093
7	0.6555255576311316	0.6226289075165549	0.6431348741563976	0.6800213665024847
8	0.6424938413092327	0.6367886724110245	0.6285023842102442	0.7035256400067582
9	0.6291996437917888	0.6628372962386284	0.613024385056944	0.7077991463180281
10	0.6115003214811151	0.67686347831802	0.5905673651613741	0.7403846158940568
11	0.5984537776797461	0.6918247394819104	0.5684298758323376	0.7574786334975153
12	0.5724333892873733	0.7149345446900509	0.5395039638392946	0.7777777767588949
13	0.5439387044182379	0.7424525783051152	0.5045182783888955	0.8018162382973565
14	0.509558984868959	0.7703713597921391	0.4645092301389091	0.8327991458085867
15	0.4770063847390974	0.7932139995293664	0.4226207116730193	0.8605769235863645
16	0.4392417725429413	0.8159230562763484	0.38037761332642317	0.8851495716306899
17	0.39849535823505317	0.8463799090682266	0.33882712426348627	0.8995726490632082
18	0.37274753351502005	0.857333689346818	0.3070654830871484	0.9113247863247863
19	0.34007325796338284	0.8801763289248022	0.2785371297445053	0.918803417784536
20	0.31542061061073107	0.8905957786915234	0.2559677619709928	0.9284188034188035
21	0.29403766555770844	0.9015495592089793	0.2389647146830192	0.9332264952170544
22	0.2754264818596515	0.9098316855905784	0.22934352186245796	0.9423076928171337
23	0.2707779050558097	0.9137055837881938	0.21519325737260345	0.9401709391520574
24	0.25357637193124627	0.9193160567823783	0.2085511651304033	0.9476495736684555
25	0.24856339488203374	0.9245257816020416	0.2005404903847947	0.9481837596648779
26	0.23984440231176737	0.9271974349894563	0.1960934516456392	0.9487179476990659
27	0.23158726021309062	0.9313384986739092	0.19077982237705818	0.9513888878700061
28	0.22779512555880116	0.9316056637944877	0.18607471278335294	0.9540598280409462
29	0.2192316358337229	0.9326743252004114	0.18331077847725305	0.9524572639383821
30	0.2179800603054056	0.9382847981786715	0.18015541722122422	0.9556623921435103
31	0.21404598297010347	0.9409564521871338	0.17713301348635274	0.9561965801776984
32	0.20057161337084672	0.940689286684372	0.17343873027552906	0.9551282041093223
33	0.19773349365766374	0.94336094056544	0.1708264091075995	0.956730770249652
34	0.19510375476045913	0.9440288536216752	0.16874442612513518	0.9583333343522161
35	0.19517753095891813	0.9465669250698482	0.16675241495299542	0.9572649582838401
36	0.19045465388003116	0.9437616885010967	0.16550988608445877	0.9594017099111508
37	0.18633844954044526	0.9468340902063511	0.16399522163929084	0.9594017099111508
38	0.18396085345455265	0.9483034997708716	0.16235303019101804	0.9599358979453388
39	0.17969050325479158	0.9508415708209371	0.15996630056801006	0.9604700859795269
40	0.17983786185699258	0.9512423188839881	0.1583719896709817	0.9588675223864042
41	0.17743003001322633	0.953513224702005	0.15687771192473224	0.9599358979453388
42	0.16783860024445968	0.9515094844982199	0.15661244482820869	0.9583333323144505
43	0.16530281785430673	0.9532460593266376	0.1539570120537383	0.9599358979453388
44	0.1647918880455576	0.9535132248134751	0.15469197801545134	0.9604700864889683
45	0.1597304387570956	0.9559177131917812	0.15075948102097225	0.9604700859795269
46	0.1590216127056315	0.9548490515788417	0.1525116222154381	0.9594017104205922
47	0.16149105884447285	0.9549826341391311	0.14969982028516948	0.9615384620479029
48	0.15672375080246612	0.9551162170816034	0.14978648747643855	0.9615384620479029
49	0.15313147221605566	0.9559177128255224	0.1475940744082133	0.962606838116279
50	0.1501700087880152	0.9588565320819576	0.1470941112846391	0.962072650082091
51	0.14937760095895053	0.9547154687637637	0.14618811361555362	0.9615384620479029
52	0.1435545807514731	0.9588565322093521	0.14537240552087116	0.9615384620479029
53	0.14820581507370684	0.9557841301378387	0.14501907077864704	0.9615384620479029
54	0.1424119656867214	0.9599251934560327	0.14420980915554568	0.9615384620479029
55	0.1399576788757722	0.9592572802564787	0.1439487858969941	0.9615384620479029
56	0.14446848710924745	0.9568527917667025	0.14553402631710738	0.9599358964170146
57	0.13838554340315923	0.9613946030205531	0.14132434142451	0.962072650082091
58	0.13927507325071337	0.9601923591976589	0.14169566549806514	0.962072650082091
59	0.13458127038159728	0.9600587761437164	0.14049542173106447	0.962606838116279
60	0.1297603272381327	0.9609938549575021	0.14021597178573283	0.962606838116279
61	0.13387163206954833	0.9613946033868119	0.13955413117113277	0.9615384625573443
62	0.1273529944996639	0.9620625165863659	0.13916770782735613	0.9604700864889683
63	0.1276137932892187	0.9621960994014439	0.14266948745800898	0.9588675203486385
64	0.1254769751701067	0.9613946030205531	0.13849729458745727	0.9626068386257204
65	0.12008302401021748	0.9639326740865429	0.1378079971187135	0.9626068386257204
66	0.12114510228178127	0.9658028318415088	0.13627516102587056	0.9620726505915324
67	0.1188141755678104	0.9656692490264308	0.13740532686058274	0.9599358964170146
68	0.11831768658464999	0.9631311779763652	0.13699153842579606	0.9626068386257204
69	0.11940192115014643	0.9643334223884584	0.1361858448666385	0.9620726505915324
70	0.11527028346631796	0.9666043280950053	0.13578042317914146	0.9620726505915324
71	0.11019054212665418	0.9662035799045599	0.13740025288783586	0.9620726485537667
