The number of train datas: 7798
The number of test datas: 1950
epoch	train_loss	train_acc	val_loss	val_acc
0	0.705165921403494	0.501538856300399	0.68772532139069	0.5584615384615385
1	0.6959590778866924	0.5165427031043738	0.685858448101924	0.569230769597567
2	0.6875314212787087	0.5444985897640718	0.6826268916252332	0.5861538463372451
3	0.687055734693469	0.5477045400077241	0.679113195614937	0.5974358972524986
4	0.6805872990706542	0.5687355732697651	0.6734230172939789	0.6251282054950029
5	0.674335178105334	0.5782251856240838	0.665179447333018	0.6517948716114729
6	0.6671093668684528	0.6022056936453354	0.6543523361132695	0.6584615382170066
7	0.6570977397104446	0.6115670681274925	0.6391839621005914	0.6902564104398091
8	0.6464187853089906	0.6329828161525555	0.622778127010052	0.7076923073866428
9	0.6291923774728777	0.652731470020345	0.5987379337579776	0.7476923073866428
10	0.6060031648170157	0.6895357782977091	0.5718760110170413	0.7733333330276685
11	0.5822603345437061	0.7064631954007468	0.538205895607288	0.7979487176430531
12	0.5502266081885577	0.7414721720920033	0.5011525451219999	0.8164102561045916
13	0.5209360020715293	0.7678892024818766	0.4665751289098691	0.8307692308914967
14	0.48773641964966713	0.7810977173022778	0.4265095934501061	0.8507692308914967
15	0.4532703469275939	0.8040523206646487	0.39645157028467226	0.862051282173548
16	0.42253012104076004	0.8244421647646146	0.36873608726721546	0.8702564103175432
17	0.3900965495380447	0.8423954863430874	0.3419836145792252	0.8820512816844842
18	0.3731333821836145	0.8484226722508157	0.32710631135182505	0.8871794868126893
19	0.3490202960967406	0.8629135678871743	0.3084317641074841	0.8979487175819202
20	0.33561108802703443	0.8670171836639985	0.29143519899783993	0.9056410252742279
21	0.3177423180601908	0.8767632727715932	0.28618662693561653	0.9056410252742279
22	0.30450646510855545	0.8844575533563585	0.279605946571399	0.9066666662998688
23	0.2921812036429408	0.8907412158339169	0.2640634684684949	0.9169230765562791
24	0.28076999353029447	0.8944601175662156	0.2610998764099219	0.913846153479356
25	0.2680390043407258	0.9048473963709359	0.2575249740710625	0.9153846150178175
26	0.2613391042114925	0.9066427285226684	0.24549174589988512	0.9205128201460226
27	0.2515316064364178	0.9129263911836727	0.25064337010567006	0.9184615380947406
28	0.24980209169708237	0.9121569636449596	0.24880042534608107	0.921025641086774
29	0.23562707498795743	0.9156193899233912	0.2420091118415197	0.9246153842485868
30	0.2344447751210634	0.9231854321468057	0.2301962523582654	0.9292307688639714
31	0.2228346990641645	0.9199794818878663	0.22611533730457992	0.930769230402433
32	0.2180849565362649	0.9235701461607568	0.22074671615392732	0.932820512453715
33	0.21660795233041147	0.926391382023566	0.21880552322436603	0.9353846150178176
34	0.20952198716899498	0.9304949988704915	0.2177237979723857	0.9374358970690996
35	0.19755472889861317	0.9325468064913782	0.21493076854791396	0.9379487175819201
36	0.20060056658945624	0.9347268531921125	0.2091874680152306	0.9405128201460227
37	0.19547690884536215	0.9348550912171457	0.2049577232201894	0.9420512816844843
38	0.18596560079781146	0.9399846112400974	0.20301941795226855	0.9420512816844843
39	0.18472201148801415	0.9421646574057809	0.20066936092498974	0.9394871791203817
40	0.177116038150193	0.9404975630956358	0.19761102948433312	0.9430769227101252
41	0.177742803305441	0.9431905614837496	0.19538574169843625	0.9420512816844843
42	0.17242156271446543	0.9453706080010378	0.1925876632714883	0.9435897432229458
43	0.1694111257378766	0.946396511559243	0.1913029867563492	0.9451282047614074
44	0.1651427349461198	0.9517825079532916	0.19475290020306904	0.9435897432229458
45	0.16050932312751617	0.9507566040587688	0.18710411139023608	0.9471794868126894
46	0.15550396598877433	0.952936650759503	0.19558813417569185	0.943076923138056
47	0.15414798406874042	0.9525519367302647	0.18636397083600362	0.9471794868126894
48	0.15174110477613956	0.9560143629934091	0.18309872504992364	0.9466666662998688
49	0.1437115051668251	0.9585791224851214	0.181819414572838	0.9487179483511509
50	0.1399883233138799	0.9616568352540783	0.1864452530634709	0.9476923073255099
51	0.14602312733421388	0.9587073610299182	0.17987452210524144	0.9476923073255099
52	0.1366398490699752	0.9639651192460619	0.17686756467207884	0.9492307688639714
53	0.1346279156226383	0.9624262627469298	0.1775974552753644	0.9487179483511509
54	0.13375914407352754	0.9621697867580119	0.17493726149583474	0.9492307688639714
55	0.13140399999979613	0.9611438832150939	0.17601304317132022	0.9497435893767919
56	0.13287041808480207	0.9622980251193628	0.17261163879663516	0.9512820509152534
57	0.12645853662428166	0.9656322132046022	0.17146795829137165	0.951794871428074
58	0.12351938389446161	0.9656322137396529	0.1795744619002709	0.952820512453715
59	0.11743852089890824	0.9676840211770937	0.17658329280523152	0.951794871428074
60	0.11888076069569643	0.9666581178023345	0.1678599936839862	0.954871794504997
61	0.11597517029188571	0.9680687359248287	0.16731943958844894	0.952820512453715
62	0.11709274900788129	0.9681969733842369	0.16582283172851953	0.9523076919408945
63	0.11072140519711934	0.9690946400027973	0.16819823598250364	0.9533333329665356
64	0.10876149667565961	0.9707617337626046	0.16569462568331988	0.9553846150178176
65	0.11060421937939509	0.9705052579265584	0.16550310859313377	0.954871794504997
66	0.10990861598636346	0.9720441142269574	0.1637232261437636	0.9579487175819201
67	0.10581559695114262	0.9723005902464495	0.16556984756237422	0.9574358970690996
68	0.10411117908266086	0.9735829697935726	0.16249877203733493	0.9558974355306381
69	0.10619535978771717	0.9731982563146722	0.16115271598864825	0.9569230765562791
70	0.10094217987022634	0.9738394463634026	0.16082046459882687	0.9599999996332022
71	0.10156664421395419	0.9740959223828948	0.16488977363476387	0.9569230765562791
72	0.09957711560645449	0.9740959221994488	0.15952840664447882	0.9589743586075612
