The number of train datas: 4188
The number of test datas: 1048
epoch	train_loss	train_acc	val_loss	val_acc
0	0.7098418345537887	0.49116523417269714	0.6890891599291153	0.5353053435114504
1	0.6975765549920236	0.5090735432297817	0.6834944118070239	0.5820610682472928
2	0.6888262109178072	0.5367717288057351	0.6783485521797006	0.6154580152671756
3	0.6829929792436966	0.5608882520351391	0.6728890074118403	0.6269083969465649
4	0.6775193600395006	0.5802292258486706	0.6661289848444116	0.6727099238916208
5	0.673523606748499	0.5888252147289266	0.6591789863491786	0.6879770987816439
6	0.6658166502927072	0.6069723022132115	0.6512951691642063	0.6870229003083614
7	0.6552988911881943	0.6155682897841008	0.6408801765842292	0.726145038167939
8	0.6458665241826229	0.6375358162773372	0.6286691959577663	0.7299618320610687
9	0.6358051669517926	0.6554441255621377	0.6157671536198099	0.7414122141954553
10	0.6210944036585782	0.6774116523400191	0.6013233193004405	0.7528625949648501
11	0.6107709186352654	0.6831423119920259	0.5866003559745905	0.7585877858045447
12	0.5925017567395936	0.6929321874861731	0.5697019459637067	0.7719465653404934
13	0.5792406811072014	0.7113180514051443	0.5512338289777741	0.7795801526717557
14	0.558471313235639	0.7361509071266298	0.5318492550886315	0.7853053435114504
15	0.5443317506465893	0.7421203439533995	0.513845061982861	0.7929389317527072
16	0.5297096615306741	0.7545367720133938	0.4956627877158973	0.8005725186289722
17	0.5058928939025518	0.7738777455422803	0.47741703836972477	0.8053435114503816
18	0.4915195090950617	0.7800859593730259	0.4516246155018115	0.8196564890046156
19	0.4590731201392759	0.8087392546727528	0.43004516335844084	0.828244274354163
20	0.4371936307310944	0.8135148036901224	0.40465382424019675	0.8387404575602699
21	0.4131142313751359	0.8309455583407521	0.3825558260196948	0.8463740453465294
22	0.3881411877209045	0.8488538679101975	0.36365060587875714	0.8578244279359133
23	0.365413430057032	0.8569723023270696	0.33524040070198874	0.8730916025984379
24	0.34148660117142976	0.8698662841103708	0.31531822385678765	0.8826335877862596
25	0.31983861441029293	0.8760744979411165	0.29212612072930083	0.892175572519084
26	0.29966428226932756	0.891833811343684	0.27559795952935257	0.8979007633587787
27	0.26532924101254773	0.9063992365383488	0.2533320122547732	0.9055343511450382
28	0.2589483644098129	0.9071155684611404	0.23785908190348676	0.9169847328244275
29	0.23652198863746784	0.915950334743875	0.23059654668087268	0.9198473286992721
30	0.21748203140218256	0.9290830948974478	0.21190430735813753	0.9274809160305344
31	0.1971817628161158	0.9395893029406055	0.20106168534919505	0.9322519083969466
32	0.19960113898730894	0.9369627511717642	0.1936362752022634	0.9379770992366412
33	0.18413537840333116	0.9417383003599209	0.18672748490144278	0.9408396951114858
34	0.17438783975533337	0.9436485198643966	0.18088372063090782	0.9427480920580508
35	0.1639894982577509	0.9534383955293307	0.17452008601363378	0.9446564885496184
36	0.15492819403338226	0.9496179561788054	0.1709030996297152	0.9465648859511805
37	0.149241555243759	0.9546322829971569	0.16882410668234787	0.947519084424463
38	0.1520570688511831	0.9520057311713866	0.16415370215896433	0.9465648859511805
39	0.13956395466211532	0.9572588348798561	0.15843093918480036	0.9541984732824428
40	0.13096409156534256	0.9594078320714555	0.1590770745777902	0.9484732828977454
41	0.13148236650094716	0.9608404967140446	0.15413074070260724	0.9541984732824428
42	0.12382547359881566	0.9641833810888252	0.15344801431393806	0.9522900767908752
43	0.125188512483891	0.9637058264546544	0.1503289744599175	0.9570610687022901
44	0.11778073118147445	0.9656160461299171	0.1488117627970135	0.9589694661038523
45	0.11255385337438374	0.9682425980126164	0.14696038383563967	0.9627862595419847
46	0.11153477237496699	0.9689589303908398	0.14590969931988315	0.9599236641221374
47	0.10799709655550854	0.9682425981834033	0.14620908162066046	0.9580152676305698
48	0.10447495597936818	0.9725405922250283	0.14418865501425648	0.9580152676305698
49	0.10586535566643862	0.9691977077933187	0.14537067279105878	0.9561068706840049
50	0.10155436618621848	0.9749283669898936	0.14149822897583475	0.9627862595419847
51	0.0995013012969733	0.9751671442785145	0.14109501333637092	0.9637404580152672
52	0.09637787194483145	0.975883476599809	0.1409075710609669	0.9646946564885496
53	0.09390301574039368	0.9725405923388862	0.14219320025152832	0.9599236641221374
54	0.09583204070954747	0.9742120345547411	0.13923326908177092	0.9637404580152672
55	0.09503709820900628	0.9749283668760356	0.1389279356439605	0.9646946564885496
56	0.09371354886701593	0.9770773638968482	0.1381912820666801	0.9637404580152672
57	0.08632322326089045	0.9754059217948513	0.1377285771242535	0.9637404580152672
58	0.0906102346699354	0.9763610316894116	0.14479512476739081	0.9589694661038523
59	0.0900023284918827	0.9761222542869328	0.13830158728679628	0.962786259996982
60	0.08371845449551356	0.9801814709830079	0.1381441983785338	0.9637404584702645
61	0.08342889039541498	0.9799426934666711	0.13617719016002336	0.9627862595419847
62	0.08000639962688899	0.9775549189295217	0.13719306010326357	0.962786259996982
63	0.0817784086090389	0.9780324737344794	0.13834547689397828	0.9637404584702645
64	0.0777152213939566	0.9797039159503342	0.13715924629728302	0.9637404584702645
65	0.07300983387852353	0.9789875837998268	0.14139578633636007	0.9618320615236996
66	0.07723963367036671	0.9806590258448946	0.13904039368374657	0.962786259996982
67	0.07753722368959255	0.9816141358533129	0.1364511457335858	0.962786259996982
68	0.07585427845688582	0.9808978032473734	0.14118988186348486	0.9618320615236996
69	0.07290320429299828	0.9828080230364941	0.1377663820526982	0.962786259996982
70	0.07128146704937462	0.9808978034750894	0.13809417449791012	0.962786259996982
71	0.07157656653235385	0.9835243554147176	0.13637597369783708	0.962786259996982
72	0.06759993979972435	0.9830468005528309	0.13556906296551682	0.962786259996982
